IdParada,IdCarrera,IdPiloto,Parada_Nro,Vuelta_Nro,Tiempo,Duracion(ms)
4217,936,1,5,51,15:26:23,27715
4218,936,8,5,52,15:27:47,59555
4219,936,13,5,54,15:31:14,21502
4220,936,1,6,54,15:31:15,16579
4221,936,829,5,54,15:33:20,22716
4222,936,830,5,56,15:33:45,16415
4223,936,813,6,58,15:37:12,16446
4224,936,817,5,64,15:45:08,31037
4225,936,3,5,64,15:45:42,24575
4226,937,817,1,7,14:20:39,22637
4227,937,832,1,5,14:20:58,23732
4228,937,815,1,8,14:22:36,23562
4229,937,822,1,8,14:22:46,23319
4230,937,4,1,8,14:23:03,22973
4231,937,154,1,9,14:24:43,23717
4232,937,826,1,9,14:24:46,22796
4233,937,13,1,9,14:24:47,23282
4234,937,830,1,9,14:24:48,24564
4235,937,828,1,9,14:24:54,24183
4236,937,831,1,10,14:27:06,23439
4237,937,8,1,11,14:28:44,22578
4238,937,18,1,11,14:29:15,24083
4239,937,3,1,12,14:30:22,22997
4240,937,1,1,13,14:32:13,22403
4241,937,20,1,14,14:34:26,22681
4242,937,822,2,15,14:36:40,17343
4243,937,833,1,15,14:37:29,23643
4244,937,829,1,16,14:39:34,23826
4245,937,815,2,20,14:46:18,22918
4246,937,4,2,20,14:47:07,26103
4247,937,18,2,20,14:47:33,24151
4248,937,154,2,21,14:48:35,23493
4249,937,13,2,21,14:48:52,23655
4250,937,8,2,21,14:48:53,23143
4251,937,830,2,21,14:48:54,23041
4252,937,822,3,21,14:49:04,23489
4253,937,832,2,23,14:57:07,23348
4254,937,826,2,27,15:00:37,22563
4255,937,831,2,27,15:01:15,23288
4256,937,828,2,28,15:03:02,23684
4257,937,1,2,30,15:05:42,22955
4258,937,833,2,29,15:06:14,23282
4259,937,3,2,31,15:07:43,22765
4260,937,829,2,30,15:08:20,24450
4261,937,830,3,32,15:10:22,22942
4262,937,4,3,32,15:11:10,23191
4263,937,18,3,35,15:17:42,23761
4264,938,831,1,1,14:05:00,25761
4265,938,830,1,1,14:05:02,18818
4266,938,832,1,10,14:18:38,30358
4267,938,3,1,18,14:30:11,24657
4268,938,807,1,18,14:30:23,24286
4269,938,13,1,19,14:31:39,25207
4270,938,830,2,19,14:32:19,25318
4271,938,828,1,20,14:33:26,24842
4272,938,822,1,22,14:36:10,25536
4273,938,815,1,23,14:37:46,24281
4274,938,831,2,24,14:40:02,25282
4275,938,20,1,25,14:40:24,24340
4276,938,18,1,25,14:41:32,24310
4277,938,1,1,26,14:41:34,24368
4278,938,829,1,26,14:43:37,29382
4279,938,826,1,27,14:44:11,23884
4280,938,8,1,28,14:45:20,24442
4281,938,833,1,27,14:45:21,26435
4282,938,4,1,28,14:46:15,24330
4283,938,817,1,30,14:48:35,24259
4284,938,832,2,30,14:48:54,24736
4285,938,830,3,33,14:53:32,24938
4286,938,4,2,46,15:13:37,19374
4287,939,154,1,9,20:20:55,30640
4288,939,4,1,10,20:22:46,34237
4289,939,832,1,10,20:22:46,34970
4290,939,828,1,10,20:22:52,29589
4291,939,813,1,10,20:22:55,29762
4292,939,807,1,11,20:24:36,30868
4293,939,826,1,12,20:26:14,29159
4294,939,13,1,12,20:26:28,31380
4295,939,20,1,13,20:28:04,29172
4296,939,817,1,13,20:28:10,31307
4297,939,8,1,13,20:28:15,30031
4298,939,1,1,13,20:28:21,28917
4299,939,3,1,13,20:28:30,30562
4300,939,822,1,13,20:28:34,29260
4301,939,815,1,13,20:28:45,29732
4302,939,831,1,13,20:28:53,29679
4303,939,18,1,13,20:28:57,65317
4304,939,830,1,12,20:29:01,31207
4305,939,834,1,13,20:29:50,31180
4306,939,13,2,14,20:31:49,29907
4307,939,829,1,14,20:32:23,30398
4308,939,154,2,26,20:57:10,29826
4309,939,813,2,27,20:59:08,29223
4310,939,828,2,28,21:01:10,29857
4311,939,832,2,28,21:01:11,29742
4312,939,13,3,29,21:03:13,24415
4313,939,826,2,33,21:10:11,32924
4314,939,815,2,34,21:12:15,29676
4315,939,831,2,34,21:12:23,29917
4316,939,830,2,36,21:16:29,30844
4317,939,828,3,36,21:16:40,29398
4318,939,20,2,37,21:17:26,29273
4319,939,817,2,37,21:17:32,29419
4320,939,834,2,36,21:17:38,32036
4321,939,8,2,37,21:17:42,30689
4322,939,3,2,37,21:17:55,29887
4323,939,822,2,37,21:18:06,29239
4324,939,18,2,37,21:18:41,30106
4325,939,832,3,37,21:19:08,29885
4326,939,829,2,37,21:20:15,37847
4327,939,18,3,41,21:28:16,37822
4328,939,813,3,54,21:53:08,29996
4329,940,815,1,1,14:05:29,25041
4330,940,817,1,1,14:06:11,26087
4331,940,13,1,1,14:06:55,34166
4332,940,826,1,8,14:17:26,23316
4333,940,4,1,9,14:19:04,23640
4334,940,830,1,9,14:19:07,27793
4335,940,807,1,10,14:20:34,23750
4336,940,831,1,10,14:20:51,24763
4337,940,18,1,10,14:20:51,23343
4338,940,822,1,11,14:22:04,23542
4339,940,154,1,11,14:22:12,23793
4340,940,813,1,12,14:23:55,24842
4341,940,20,1,13,14:25:21,23074
4342,940,828,1,13,14:26:01,23418
4343,940,8,1,14,14:27:09,23714
4344,940,832,1,14,14:27:23,23701
4345,940,3,1,15,14:28:45,23078
4346,940,1,1,16,14:30:13,22750
4347,940,13,2,16,14:32:49,26735
4348,940,815,2,18,14:34:39,24303
4349,940,826,2,20,14:38:04,23183
4350,940,834,1,22,14:42:18,25146
4351,940,817,2,24,14:45:19,23225
4352,940,828,2,26,14:48:19,23441
4353,940,832,2,27,14:49:26,39345
4354,940,18,2,27,14:49:59,23801
4355,940,8,2,28,14:50:45,22584
4356,940,4,2,28,14:51:35,23767
4357,940,3,2,29,14:52:12,23241
4358,940,822,2,29,14:52:23,23588
4359,940,20,2,30,14:53:49,23130
4360,940,830,2,30,14:54:54,23977
4361,940,831,2,30,14:55:14,24116
4362,940,1,2,31,14:55:15,23165
4363,940,807,2,31,14:56:02,23491
4364,940,154,2,33,14:59:32,24554
4365,940,834,2,33,15:01:34,25088
4366,940,826,3,34,15:01:48,23381
4367,940,13,3,34,15:03:24,24670
4368,940,813,2,36,15:04:35,23249
4369,940,815,3,36,15:05:03,24267
4370,940,807,3,42,15:17:36,35760
4371,940,829,1,21,14:40:29,25875
4372,940,829,2,32,14:59:51,23647
4373,940,829,3,42,15:17:36,35760
4374,941,154,1,1,14:05:55,54445
4375,941,830,1,1,14:06:46,37334
4376,941,815,1,12,14:27:00,30545
4377,941,817,1,12,14:27:08,29732
4378,941,832,1,12,14:27:19,30288
4379,941,18,1,12,14:27:21,29719
4380,941,4,1,13,14:29:42,29539
4381,941,833,1,13,14:30:08,35072
4382,941,829,1,14,14:32:34,32400
4383,941,829,2,17,14:39:33,30421
4384,941,830,2,24,14:51:41,30241
4385,941,822,1,26,14:54:41,30316
4386,941,20,1,30,15:01:31,29367
4387,941,13,1,30,15:01:51,30741
4388,941,813,1,30,15:01:56,29952
4389,941,8,1,31,15:03:16,29386
4390,941,1,1,32,15:04:38,30216
4391,941,826,1,33,15:06:55,30418
4392,941,831,1,34,15:08:41,30362
4393,942,822,1,1,14:05:59,40488
4394,942,154,1,1,14:06:27,27621
4395,942,834,1,1,14:06:39,37748
4396,942,4,1,1,14:06:40,31987
4397,942,831,1,2,14:08:09,31137
4398,942,831,2,3,14:11:11,25931
4399,942,822,2,4,14:14:23,26384
4400,942,154,2,9,14:23:43,27730
4401,942,828,1,16,14:36:37,29728
4402,942,18,1,17,14:38:36,27286
4403,942,1,1,18,14:40:00,24354
4404,942,20,1,18,14:40:12,25019
4405,942,830,1,18,14:40:12,25527
4406,942,13,1,18,14:40:23,24646
4407,942,831,3,17,14:40:29,25714
4408,942,834,2,17,14:40:33,26520
4409,942,813,1,18,14:40:42,27851
4410,942,4,2,18,14:41:28,24631
4411,942,817,1,19,14:41:45,24449
4412,942,3,1,19,14:41:53,24640
4413,942,826,1,19,14:41:54,24638
4414,942,815,1,19,14:42:04,26458
4415,942,8,1,19,14:42:09,24733
4416,942,832,1,19,14:42:10,25259
4417,942,807,1,19,14:42:11,27344
4418,942,828,2,19,14:42:56,30932
4419,942,8,2,20,14:45:11,34548
4420,942,4,3,26,14:56:18,25405
4421,942,20,2,27,14:56:46,25576
4422,942,807,2,27,14:56:58,27360
4423,942,832,2,27,14:57:05,44582
4424,942,815,2,27,14:57:13,24730
4425,942,18,2,27,14:57:21,24689
4426,942,813,2,27,14:58:06,25446
4427,942,831,4,26,14:58:12,24975
4428,942,830,2,28,14:59:09,24904
4429,942,834,3,27,15:00:26,25812
4430,942,3,2,38,15:20:21,25242
4431,942,826,2,38,15:20:45,25205
4432,942,817,2,38,15:20:48,27802
4433,942,831,5,42,15:29:13,35546
4434,942,1,2,43,15:29:55,24088
4435,942,20,3,43,15:30:04,24158
4436,942,832,3,43,15:30:32,26840
4437,942,813,3,43,15:30:33,25054
4438,942,18,3,44,15:32:44,24862
4439,942,817,3,50,15:44:54,24495
4440,943,20,1,1,13:04:58,28070
4441,943,822,1,8,13:14:42,22957
4442,943,13,1,9,13:16:11,22849
4443,943,807,1,9,13:16:16,23277
4444,943,813,1,10,13:17:46,26647
4445,943,828,1,10,13:17:54,22956
4446,943,154,1,11,13:19:15,22735
4447,943,831,1,12,13:20:51,23026
4448,943,832,1,13,13:21:59,23128
4449,943,815,1,18,13:29:04,23547
4450,943,826,1,21,13:32:58,22559
4451,943,817,1,24,13:37:18,22422
4452,943,830,1,25,13:38:51,22985
4453,943,3,1,26,13:39:37,22391
4454,943,829,1,26,13:41:44,25087
4455,943,1,1,28,13:42:28,22304
4456,943,834,1,27,13:43:29,25367
4457,943,18,1,30,13:46:38,23356
4458,943,20,2,35,13:53:28,22156
4459,943,828,2,39,13:59:15,23461
4460,943,832,2,43,14:04:29,23776
4461,943,831,2,44,14:06:33,23417
4462,943,3,2,46,14:07:31,22303
4463,943,1,2,48,14:10:19,22328
4464,943,18,2,47,14:11:04,23018
4465,943,832,3,51,14:15:57,23068
4466,943,828,3,51,14:16:29,23292
4467,943,826,2,52,14:16:33,22518
4468,943,817,2,52,14:16:49,22488
4469,943,13,2,52,14:16:52,23086
4470,943,807,2,52,14:16:54,24136
4471,943,831,3,51,14:17:02,23813
4472,943,830,2,52,14:17:19,22589
4473,943,154,2,52,14:17:28,23101
4474,943,813,2,52,14:17:35,23937
4475,943,829,2,50,14:17:37,24224
4476,943,834,2,50,14:17:41,30442
4477,943,822,2,53,14:18:31,23160
4478,944,817,1,3,14:07:06,23937
4479,944,807,1,9,14:14:48,24009
4480,944,826,1,10,14:16:04,24155
4481,944,13,1,10,14:16:08,23887
4482,944,815,1,10,14:16:10,23854
4483,944,154,1,10,14:16:12,24475
4484,944,822,1,11,14:17:18,23736
4485,944,830,1,11,14:17:28,24166
4486,944,8,1,12,14:18:31,23293
4487,944,18,1,12,14:18:53,23242
4488,944,828,1,12,14:18:58,24699
4489,944,3,1,13,14:19:39,25039
4490,944,20,1,13,14:19:44,23801
4491,944,4,1,13,14:20:14,22981
4492,944,1,1,14,14:20:57,24328
4493,944,831,1,14,14:21:27,25529
4494,944,834,1,14,14:22:03,25492
4495,944,829,1,15,14:23:24,25547
4496,944,813,1,25,14:36:04,24115
4497,944,817,2,28,14:40:10,23979
4498,944,18,2,31,14:44:10,24265
4499,944,20,2,32,14:44:26,23474
4500,944,3,2,33,14:45:33,23321
4501,944,4,2,32,14:45:34,23218
4502,944,828,2,32,14:45:52,29148
4503,944,815,2,33,14:46:36,23609
4504,944,1,2,34,14:46:52,23148
4505,944,830,2,34,14:47:52,24153
4506,944,807,2,35,14:48:59,24199
4507,944,154,2,35,14:49:12,23787
4508,944,13,2,38,14:53:00,23927
4509,944,826,2,39,14:54:15,23630
4510,944,831,2,39,14:54:38,24491
4511,944,822,2,41,14:56:37,24913
4512,944,829,2,40,14:57:45,27095
4513,944,834,2,41,14:59:12,26706
4514,944,813,2,44,15:01:06,30082
4515,944,8,2,46,15:02:43,25308
4516,944,20,3,47,15:03:48,23861
4517,944,3,3,48,15:04:53,23046
4518,944,1,3,49,15:06:11,22936
4519,944,815,3,51,15:10:22,23732
4520,944,18,3,51,15:10:27,23402
4521,944,817,3,52,15:11:38,24775
4522,944,4,3,52,15:11:48,23810
4523,944,830,3,53,15:12:51,24078
4524,944,828,3,53,15:13:28,25102
4525,944,154,3,54,15:14:07,23958
4526,944,13,3,55,15:15:12,23401
4527,945,4,1,1,17:05:39,44990
4528,945,831,1,4,17:11:05,28407
4529,945,826,1,5,17:12:45,21868
4530,945,815,1,6,17:14:27,21922
4531,945,817,1,6,17:14:29,21949
4532,945,13,1,6,17:14:32,22851
4533,945,807,1,7,17:16:20,22045
4534,945,832,1,7,17:16:24,25307
4535,945,822,1,8,17:18:12,24485
4536,945,830,1,8,17:18:16,22309
4537,945,18,1,8,17:18:18,23722
4538,945,4,2,8,17:19:12,16128
4539,945,822,2,9,17:20:31,28622
4540,945,3,1,10,17:21:26,21637
4541,945,8,1,10,17:21:36,22162
4542,945,1,1,11,17:23:20,21346
4543,945,828,1,15,17:31:20,22838
4544,945,4,3,17,17:36:02,22246
4545,945,830,2,20,17:40:25,22457
4546,945,20,1,23,17:45:22,21795
4547,945,154,1,23,17:45:39,22203
4548,945,829,1,23,17:47:03,22913
4549,945,807,2,24,17:47:36,22174
4550,945,833,1,24,17:49:26,24314
4551,945,826,2,25,17:49:27,21634
4552,945,817,2,26,17:51:05,22118
4553,945,13,2,26,17:51:15,22710
4554,945,831,2,26,17:51:35,22806
4555,945,815,2,27,17:52:50,22116
4556,945,18,2,27,17:53:21,22310
4557,945,832,2,28,17:54:59,22063
4558,945,822,3,29,17:57:10,29592
4559,945,3,2,31,17:59:21,21580
4560,945,8,2,32,18:01:20,25613
4561,945,829,2,33,18:06:05,22854
4562,945,830,3,38,18:13:19,22355
4563,945,20,2,39,18:14:14,21628
4564,945,1,2,41,18:17:11,21392
4565,945,828,2,41,18:18:57,22200
4566,945,154,2,43,18:22:01,22234
4567,945,831,3,44,18:24:25,22086
4568,945,4,4,47,18:30:52,22377
4569,948,825,1,1,16:09:48,27831
4570,948,832,1,8,16:19:48,22414
4571,948,831,1,10,16:23:19,22701
4572,948,13,1,11,16:24:32,21550
4573,948,836,1,11,16:24:47,26206
4574,948,828,1,11,16:24:51,22357
4575,948,3,1,12,16:25:48,21531
4576,948,817,1,12,16:25:59,22245
4577,948,4,1,12,16:26:14,21796
4578,948,835,1,12,16:26:22,23286
4579,948,837,1,12,16:26:36,23224
4580,948,20,1,13,16:27:17,21339
4581,948,830,1,13,16:27:32,22303
4582,948,18,1,15,16:31:07,22616
4583,948,8,1,16,16:32:03,22508
4584,948,1,1,16,16:32:16,21940
4585,948,807,1,16,16:32:30,22167
4586,948,815,1,16,16:32:37,24719
4587,948,822,1,17,16:34:32,21376
4588,948,825,2,16,16:34:50,22079
4589,948,20,2,18,16:36:56,1089312
4590,948,3,2,18,16:36:58,1089303
4591,948,8,2,18,16:37:00,1089365
4592,948,817,2,18,16:37:02,1089822
4593,948,830,2,18,16:37:03,1089372
4594,948,832,2,18,16:37:05,1089971
4595,948,1,2,18,16:37:09,1090087
4596,948,13,2,18,16:37:10,1089805
4597,948,154,1,18,16:37:12,1089417
4598,948,807,2,18,16:37:14,1089155
4599,948,822,2,18,16:37:16,1088989
4600,948,835,2,18,16:37:19,1088294
4601,948,815,2,18,16:37:21,1087311
4602,948,828,2,18,16:37:25,1086875
4603,948,18,2,18,16:37:31,1084466
4604,948,831,2,18,16:37:34,1082337
4605,948,836,2,18,16:37:36,1082140
4606,948,825,3,17,16:37:38,946318
4607,948,828,3,27,17:10:16,16936
4608,948,18,3,30,17:14:55,21837
4609,948,832,3,31,17:16:00,22392
4610,948,830,3,32,17:17:30,29066
4611,948,836,3,32,17:18:12,23895
4612,948,20,3,35,17:21:50,24548
4613,948,817,3,42,17:32:47,21981
4614,949,807,1,1,18:05:30,31931
4615,949,815,1,2,18:07:15,30326
4616,949,832,1,2,18:07:43,28401
4617,949,817,1,6,18:13:44,24541
4618,949,13,1,7,18:15:20,24093
4619,949,822,1,8,18:17:05,24944
4620,949,821,1,8,18:17:13,32793
4621,949,838,1,9,18:18:55,24604
4622,949,822,2,9,18:19:07,19369
4623,949,830,1,10,18:20:31,25810
4624,949,831,1,10,18:20:44,26246
4625,949,154,1,11,18:22:08,25739
4626,949,836,1,11,18:22:24,26236
4627,949,8,1,12,18:23:37,24720
4628,949,825,1,12,18:24:08,26876
4629,949,837,1,12,18:24:14,26382
4630,949,3,1,13,18:25:02,24934
4631,949,1,1,13,18:25:20,24512
4632,949,828,1,13,18:25:47,24775
4633,949,815,2,14,18:27:44,25068
4634,949,826,1,16,18:30:45,24419
4635,949,807,2,16,18:31:10,24930
4636,949,832,2,20,18:38:33,34978
4637,949,817,2,24,18:44:00,26631
4638,949,825,2,24,18:44:29,24383
4639,949,838,2,25,18:45:55,24682
4640,949,830,2,26,18:47:23,25594
4641,949,154,2,27,18:48:59,26151
4642,949,1,2,28,18:50:13,25030
4643,949,8,2,29,18:51:43,25222
4644,949,13,2,29,18:52:33,24236
4645,949,828,2,29,18:52:47,25363
4646,949,836,2,29,18:52:58,25547
4647,949,3,2,30,18:53:06,27226
4648,949,831,2,30,18:54:37,25491
4649,949,837,2,31,18:56:29,28120
4650,949,826,2,34,19:00:57,24661
4651,949,822,3,34,19:01:08,26110
4652,949,807,3,35,19:03:05,24734
4653,949,8,3,37,19:04:55,25257
4654,949,815,3,37,19:06:37,24517
4655,949,825,3,38,19:07:57,24341
4656,949,3,3,39,19:07:59,25761
4657,949,154,3,40,19:10:37,30063
4658,949,1,3,41,19:11:34,24524
4659,949,838,3,41,19:12:46,25316
4660,949,836,3,41,19:13:02,25419
4661,949,817,3,42,19:13:48,24879
4662,949,826,3,44,19:17:31,24224
4663,949,837,3,44,19:18:30,25517
4664,949,830,3,46,19:20:38,25129
4665,949,831,3,47,19:23:12,25660
4666,949,807,4,51,19:29:43,26595
4667,950,154,1,1,14:05:35,58563
4668,950,8,1,1,14:05:39,31134
4669,950,1,1,1,14:05:46,29322
4670,950,831,1,1,14:06:25,36854
4671,950,817,1,3,14:08:57,24392
4672,950,826,1,4,14:10:42,24084
4673,950,815,1,4,14:10:46,23215
4674,950,20,1,4,14:10:50,30115
4675,950,807,1,4,14:10:50,27683
4676,950,832,1,4,14:10:51,25754
4677,950,18,1,4,14:10:51,24072
4678,950,822,1,4,14:10:52,22682
4679,950,830,1,4,14:10:54,30034
4680,950,828,1,4,14:10:56,23955
4681,950,825,1,4,14:10:58,23158
4682,950,1,2,5,14:13:57,25179
4683,950,1,3,6,14:16:03,22301
4684,950,8,2,14,14:31:08,23296
4685,950,836,1,15,14:32:55,26969
4686,950,835,1,15,14:33:07,22799
4687,950,4,1,16,14:34:30,22874
4688,950,20,2,17,14:36:07,22276
4689,950,807,2,17,14:36:22,23867
4690,950,815,2,18,14:37:55,22485
4691,950,837,1,18,14:38:25,23183
4692,950,826,2,19,14:39:28,22607
4693,950,13,1,19,14:39:36,22124
4694,950,832,2,19,14:39:44,22832
4695,950,817,2,19,14:39:45,22461
4696,950,821,1,19,14:39:57,23878
4697,950,3,1,20,14:40:58,22831
4698,950,830,2,20,14:41:36,23744
4699,950,825,2,20,14:41:50,23257
4700,950,154,2,20,14:41:52,24615
4701,950,831,2,20,14:42:01,23735
4702,950,822,2,21,14:43:09,22630
4703,950,1,4,21,14:43:15,22626
4704,950,835,2,24,14:49:09,23280
4705,950,807,3,26,14:52:18,29570
4706,950,18,2,27,14:53:52,23029
4707,950,836,2,27,14:54:13,24104
4708,950,815,3,28,14:55:33,22351
4709,950,828,2,28,14:55:48,23563
4710,950,837,2,28,14:56:08,24635
4711,950,822,3,30,14:58:55,22747
4712,950,1,5,30,14:59:03,22698
4713,950,13,2,31,15:00:34,23349
4714,950,4,2,32,15:02:40,22927
4715,950,832,3,33,15:04:13,24269
4716,950,154,3,33,15:04:55,23342
4717,950,821,2,34,15:06:14,22963
4718,950,826,3,35,15:07:13,22684
4719,950,20,3,35,15:07:15,22350
4720,950,825,3,35,15:08:20,22677
4721,950,3,2,36,15:08:27,23559
4722,950,817,3,37,15:10:56,22426
4723,950,8,3,37,15:11:04,22832
4724,950,835,3,38,15:13:56,24099
4725,950,830,3,39,15:14:39,23130
4726,950,831,3,40,15:17:07,25357
4727,950,837,3,40,15:17:16,24369
4728,950,821,3,43,15:21:59,23070
4729,950,836,3,43,15:22:12,24274
4730,950,18,3,44,15:23:28,22510
4731,950,154,4,44,15:24:06,23284
4732,950,807,4,46,15:27:09,22790
4733,951,826,1,1,15:05:38,41282
4734,951,817,1,1,15:05:43,47763
4735,951,828,1,1,15:05:50,30529
4736,951,815,1,1,15:06:03,32800
4737,951,821,1,1,15:06:09,40169
4738,951,826,2,8,15:20:21,38906
4739,951,821,2,9,15:22:11,25037
4740,951,832,1,11,15:25:31,30805
4741,951,831,1,12,15:27:22,30259
4742,951,836,1,13,15:29:06,31433
4743,951,835,1,14,15:30:40,30805
4744,951,822,1,16,15:33:39,29841
4745,951,825,1,16,15:34:05,30585
4746,951,1,1,17,15:35:21,30001
4747,951,154,1,17,15:35:49,31420
4748,951,13,1,18,15:37:14,29551
4749,951,8,1,20,15:40:29,30498
4750,951,18,1,20,15:41:08,30580
4751,951,3,1,21,15:41:55,29709
4752,951,4,1,21,15:42:40,29751
4753,951,830,1,22,15:44:13,30553
4754,951,815,2,27,15:53:11,30400
4755,951,828,2,28,15:55:13,30433
4756,951,817,2,29,15:57:02,31205
4757,951,836,2,39,16:14:54,57151
4758,951,13,2,46,16:25:17,30065
4759,952,13,1,8,14:17:31,21384
4760,952,815,1,9,14:18:56,22679
4761,952,826,1,9,14:19:03,23277
4762,952,828,1,9,14:19:07,22840
4763,952,832,1,10,14:20:24,22874
4764,952,18,1,10,14:20:28,22280
4765,952,807,1,10,14:20:31,22176
4766,952,825,1,10,14:20:34,22843
4767,952,817,1,11,14:21:44,21738
4768,952,4,1,11,14:22:02,21795
4769,952,835,1,11,14:22:09,23283
4770,952,836,1,11,14:22:14,24554
4771,952,830,1,12,14:23:18,22369
4772,952,8,1,12,14:23:25,22107
4773,952,822,1,12,14:23:27,21856
4774,952,831,1,12,14:23:45,22976
4775,952,20,1,15,14:27:51,21643
4776,952,154,1,15,14:28:12,23187
4777,952,821,1,16,14:29:51,23206
4778,952,837,1,22,14:39:41,28753
4779,952,828,2,24,14:42:39,23122
4780,952,13,2,25,14:43:57,22568
4781,952,826,2,25,14:44:06,22234
4782,952,817,2,28,14:47:45,22104
4783,952,20,2,29,14:49:18,22617
4784,952,154,2,29,14:50:06,22844
4785,952,821,2,30,14:51:38,22430
4786,952,825,2,30,14:51:49,23165
4787,952,835,2,33,14:56:34,22397
4788,952,836,2,33,14:56:46,24387
4789,952,830,2,34,14:56:52,22348
4790,952,8,2,35,14:58:25,22169
4791,952,815,2,35,14:59:10,21918
4792,952,18,2,36,15:00:49,22590
4793,952,831,2,36,15:01:17,23090
4794,952,20,3,37,15:01:30,21603
4795,952,154,3,37,15:02:52,34832
4796,952,832,2,38,15:03:35,22937
4797,952,822,2,39,15:04:59,22443
4798,952,4,2,39,15:05:28,22987
4799,952,828,3,40,15:07:25,22897
4800,952,13,3,41,15:08:28,21831
4801,952,817,3,43,15:10:31,21683
4802,952,837,2,48,15:20:28,26186
4803,952,826,3,51,15:23:51,22769
4804,952,825,3,55,15:30:33,22122
4805,952,817,4,65,15:43:55,23133
4806,953,826,1,1,14:03:20,92609
4807,953,826,2,2,14:07:55,19918
4808,953,825,1,7,14:15:27,25583
4809,953,18,1,8,14:17:20,25766
4810,953,831,1,8,14:17:30,28242
4811,953,826,3,7,14:17:32,27698
4812,953,828,1,11,14:22:52,27176
4813,953,837,1,11,14:22:57,29117
4814,953,830,1,12,14:24:33,25604
4815,953,20,1,13,14:25:55,25114
4816,953,4,1,14,14:27:38,25512
4817,953,807,1,15,14:29:11,25215
4818,953,822,1,15,14:29:22,27364
4819,953,154,1,15,14:29:44,33490
4820,953,821,1,16,14:31:01,26044
4821,953,3,1,20,14:37:17,26698
4822,953,13,1,20,14:37:38,24934
4823,953,832,1,21,14:38:53,27738
4824,953,815,1,21,14:38:55,25714
4825,953,825,2,21,14:40:27,38811
4826,953,817,1,23,14:41:40,25054
4827,953,828,2,29,14:52:28,26435
4828,953,815,2,30,14:53:05,25608
4829,953,18,2,30,14:53:13,25450
4830,953,825,3,29,14:53:21,25879
4831,953,822,2,30,14:54:01,25478
4832,953,154,2,30,14:54:03,25111
4833,953,1,1,31,14:54:06,26315
4834,953,3,2,31,14:54:34,27680
4835,953,20,2,31,14:54:36,25561
4836,953,807,2,31,14:54:39,27064
4837,953,832,2,31,14:54:40,28112
4838,953,830,2,31,14:54:44,25459
4839,953,836,1,31,14:55:34,26517
4840,953,817,2,32,14:55:37,35327
4841,953,4,2,32,14:56:10,26836
4842,953,821,2,32,14:56:16,27407
4843,953,13,2,32,14:56:25,25182
4844,953,831,2,32,14:57:11,27166
4845,953,825,4,32,14:58:47,31241
4846,953,837,2,34,15:00:18,27380
4847,953,837,3,47,15:21:24,26292
4848,953,831,3,48,15:21:45,45700
4849,953,822,3,49,15:22:23,24673
4850,953,828,3,49,15:23:18,33342
4851,954,831,1,9,14:15:49,23987
4852,954,20,1,11,14:17:58,22597
4853,954,8,1,11,14:18:14,22820
4854,954,836,1,11,14:18:36,24784
4855,954,832,1,13,14:21:10,23517
4856,954,821,1,13,14:21:13,23412
4857,954,828,1,14,14:22:44,22957
4858,954,837,1,15,14:24:03,29732
4859,954,4,1,17,14:26:24,27952
4860,954,154,1,17,14:26:26,23680
4861,954,826,1,17,14:26:28,23000
4862,954,830,1,20,14:29:59,23586
4863,954,817,1,21,14:31:21,22872
4864,954,3,1,21,14:31:29,22466
4865,954,807,1,21,14:31:34,22876
4866,954,13,1,22,14:32:47,22925
4867,954,822,1,23,14:33:59,22184
4868,954,1,1,24,14:35:00,22243
4869,954,815,1,30,14:43:33,22556
4870,954,8,2,33,14:47:15,23263
4871,954,831,2,35,14:51:16,23608
4872,954,20,2,37,14:51:55,22361
4873,954,817,2,38,14:53:47,24018
4874,954,836,2,38,14:54:55,24516
4875,954,154,2,39,14:55:43,23055
4876,954,828,2,39,14:56:10,23299
4877,954,825,1,39,14:56:12,23162
4878,954,821,2,41,14:58:41,23928
4879,954,826,2,44,15:02:16,22627
4880,954,837,2,44,15:03:24,25069
4881,954,830,2,46,15:04:02,22909
4882,954,815,2,46,15:04:50,24757
4883,954,154,3,46,15:05:13,32114
4884,954,832,2,48,15:07:17,24445
4885,954,3,2,51,15:10:35,22728
4886,954,807,2,51,15:11:06,23111
4887,955,837,1,1,17:05:57,33405
4888,955,832,1,4,17:11:34,22028
4889,955,830,1,5,17:13:24,20069
4890,955,4,1,5,17:13:24,20282
4891,955,826,1,5,17:13:37,24802
4892,955,817,1,6,17:15:04,19840
4893,955,18,1,6,17:15:21,20185
4894,955,825,1,6,17:15:24,20772
4895,955,13,1,7,17:17:02,19445
4896,955,831,1,7,17:17:13,20670
4897,955,8,1,8,17:18:49,20593
4898,955,821,1,8,17:19:20,29227
4899,955,154,1,10,17:22:51,21132
4900,955,835,1,11,17:24:54,20965
4901,955,1,1,15,17:31:52,20108
4902,955,815,1,16,17:33:39,20614
4903,955,828,1,16,17:34:12,21083
4904,955,822,1,19,17:39:20,19732
4905,955,20,1,20,17:40:51,20422
4906,955,807,1,20,17:41:18,20347
4907,955,830,2,20,17:41:33,22497
4908,955,3,1,21,17:42:18,20058
4909,955,817,2,22,17:45:00,20155
4910,955,4,2,24,17:48:59,20654
4911,955,831,2,24,17:49:03,20713
4912,955,18,2,25,17:50:53,20640
